,ID,time
1015,001015,1710159871.2368739
1016,001016,1710159871.2522979
1017,001017,1710159871.2684357
1018,001018,1710159871.284526
1019,001019,1710159871.300416
1020,001020,1710159871.3207877
1021,001021,1710159871.33617
1022,001022,1710159871.3546183
1023,001023,1710159871.3686118
1024,001024,1710159871.384559
1025,001025,1710159871.4006367
1026,001026,1710159871.4203165
1027,001027,1710159871.4361799
1028,001028,1710159871.4529054
1029,001029,1710159871.4700744
1030,001030,1710159871.484168
1031,001031,1710159871.5007348
1032,001032,1710159871.52036
1033,001033,1710159871.536719
1034,001034,1710159871.5542526
1035,001035,1710159871.5709035
1036,001036,1710159871.5845196
1037,001037,1710159871.6011264
1038,001038,1710159871.62072
1039,001039,1710159871.6369603
1040,001040,1710159871.6524749
1041,001041,1710159871.6686218
1042,001042,1710159871.6848423
1043,001043,1710159871.7009323
1044,001044,1710159871.7203794
1045,001045,1710159871.7363484
1046,001046,1710159871.7530456
1047,001047,1710159871.7694902
1048,001048,1710159871.7843041
1049,001049,1710159871.805811
1050,001050,1710159871.820361
1051,001051,1710159871.8363898
1052,001052,1710159871.852872
1053,001053,1710159871.8687668
1054,001054,1710159871.8843136
1055,001055,1710159871.901064
1056,001056,1710159871.920413
1057,001057,1710159871.9364064
1058,001058,1710159871.9531467
1059,001059,1710159871.9684484
1060,001060,1710159871.984708
1061,001061,1710159872.0012643
1062,001062,1710159872.0207253
1063,001063,1710159872.0366488
1064,001064,1710159872.052164
1065,001065,1710159872.0687277
1066,001066,1710159872.0843396
1067,001067,1710159872.1007793
1068,001068,1710159872.120657
1069,001069,1710159872.136258
1070,001070,1710159872.152892
1071,001071,1710159872.1679595
1072,001072,1710159872.1838617
1073,001073,1710159872.200273
1074,001074,1710159872.2200437
1075,001075,1710159872.2355957
1076,001076,1710159872.2515745
1077,001077,1710159872.267546
1078,001078,1710159872.283533
1079,001079,1710159872.3001442
1080,001080,1710159872.3195724
1081,001081,1710159872.3356352
1082,001082,1710159872.351619
1083,001083,1710159872.3673801
1084,001084,1710159872.383485
1085,001085,1710159872.3998864
1086,001086,1710159872.424792
1087,001087,1710159872.435772
1088,001088,1710159872.4518464
1089,001089,1710159872.4674578
1090,001090,1710159872.4833987
1091,001091,1710159872.5000014
1092,001092,1710159872.524933
1093,001093,1710159872.5355604
1094,001094,1710159872.5517647
1095,001095,1710159872.5684762
1096,001096,1710159872.5898623
1097,001097,1710159872.6006174
1098,001098,1710159872.616187
1099,001099,1710159872.635633
1100,001100,1710159872.6519876
1101,001101,1710159872.6680226
1102,001102,1710159872.683667
1103,001103,1710159872.6997082
1104,001104,1710159872.7154286
1105,001105,1710159872.7356336
1106,001106,1710159872.7517617
1107,001107,1710159872.7720473
1108,001108,1710159872.7834542
1109,001109,1710159872.7999334
1110,001110,1710159872.815841
1111,001111,1710159872.8363307
1112,001112,1710159872.8518722
1113,001113,1710159872.8677082
1114,001114,1710159872.8836734
1115,001115,1710159872.8999124
1116,001116,1710159872.9157777
1117,001117,1710159872.9356468
1118,001118,1710159872.9516273
1119,001119,1710159872.967892
1120,001120,1710159872.9836843
1121,001121,1710159872.9997568
1122,001122,1710159873.0158281
1123,001123,1710159873.0355504
1124,001124,1710159873.0514076
1125,001125,1710159873.067386
1126,001126,1710159873.0833287
1127,001127,1710159873.099489
1128,001128,1710159873.1155572
1129,001129,1710159873.1359167
1130,001130,1710159873.1514087
1131,001131,1710159873.1673062
1132,001132,1710159873.183474
1133,001133,1710159873.1999233
1134,001134,1710159873.2158139
1135,001135,1710159873.240874
1136,001136,1710159873.251411
1137,001137,1710159873.2677925
1138,001138,1710159873.283527
1139,001139,1710159873.2995038
1140,001140,1710159873.315653
1141,001141,1710159873.3356206
1142,001142,1710159873.3523724
1143,001143,1710159873.3678374
1144,001144,1710159873.3836143
1145,001145,1710159873.400571
1146,001146,1710159873.4158976
1147,001147,1710159873.4357853
1148,001148,1710159873.451634
1149,001149,1710159873.467825
1150,001150,1710159873.4837856
1151,001151,1710159873.499758
1152,001152,1710159873.5159118
1153,001153,1710159873.5357687
1154,001154,1710159873.5518227
1155,001155,1710159873.5687706
1156,001156,1710159873.5837963
1157,001157,1710159873.6000443
1158,001158,1710159873.61612
1159,001159,1710159873.635571
1160,001160,1710159873.6512911
1161,001161,1710159873.6674068
1162,001162,1710159873.6833873
1163,001163,1710159873.7004592
1164,001164,1710159873.716011
1165,001165,1710159873.7354949
1166,001166,1710159873.7514126
1167,001167,1710159873.7678204
1168,001168,1710159873.78339
1169,001169,1710159873.7997503
1170,001170,1710159873.8159103
1171,001171,1710159873.8361595
1172,001172,1710159873.8514736
1173,001173,1710159873.8674197
1174,001174,1710159873.8834436
1175,001175,1710159873.8994653
1176,001176,1710159873.9158502
1177,001177,1710159873.9356308
1178,001178,1710159873.951381
1179,001179,1710159873.9675608
1180,001180,1710159873.9839604
1181,001181,1710159873.9996543
1182,001182,1710159874.016078
1183,001183,1710159874.0356789
1184,001184,1710159874.0514102
1185,001185,1710159874.067775
1186,001186,1710159874.0837052
1187,001187,1710159874.0995774
1188,001188,1710159874.1159146
1189,001189,1710159874.1357021
1190,001190,1710159874.1515214
1191,001191,1710159874.1675205
1192,001192,1710159874.1851273
1193,001193,1710159874.2010205
1194,001194,1710159874.2167602
1195,001195,1710159874.2366374
1196,001196,1710159874.252609
1197,001197,1710159874.269959
1198,001198,1710159874.2859256
1199,001199,1710159874.3017573
1200,001200,1710159874.3182514
1201,001201,1710159874.3362947
1202,001202,1710159874.3529851
1203,001203,1710159874.368467
1204,001204,1710159874.3840992
1205,001205,1710159874.4016585
1206,001206,1710159874.4182894
1207,001207,1710159874.4364114
1208,001208,1710159874.4538145
1209,001209,1710159874.4685905
1210,001210,1710159874.484471
1211,001211,1710159874.5003934
1212,001212,1710159874.5168216
1213,001213,1710159874.5362618
1214,001214,1710159874.5520847
1215,001215,1710159874.5683515
1216,001216,1710159874.5850458
1217,001217,1710159874.600563
1218,001218,1710159874.6164637
1219,001219,1710159874.6363099
1220,001220,1710159874.652412
1221,001221,1710159874.6681864
1222,001222,1710159874.684478
1223,001223,1710159874.7007258
1224,001224,1710159874.718599
1225,001225,1710159874.7365289
1226,001226,1710159874.7524428
1227,001227,1710159874.7684898
1228,001228,1710159874.7845373
1229,001229,1710159874.8005035
1230,001230,1710159874.816479
1231,001231,1710159874.836315
1232,001232,1710159874.8526447
1233,001233,1710159874.8684106
1234,001234,1710159874.8843033
1235,001235,1710159874.900608
1236,001236,1710159874.9163268
1237,001237,1710159874.936615
1238,001238,1710159874.9525192
1239,001239,1710159874.970281
1240,001240,1710159874.9842975
1241,001241,1710159875.001632
1242,001242,1710159875.0163333
1243,001243,1710159875.0362546
1244,001244,1710159875.0524719
1245,001245,1710159875.0682366
1246,001246,1710159875.0841808
1247,001247,1710159875.1008353
1248,001248,1710159875.1167684
1249,001249,1710159875.1365585
1250,001250,1710159875.158085
1251,001251,1710159875.1706576
1252,001252,1710159875.1839888
1253,001253,1710159875.200667
1254,001254,1710159875.216433
1255,001255,1710159875.2367628
1256,001256,1710159875.2523432
1257,001257,1710159875.2682717
1258,001258,1710159875.2849295
1259,001259,1710159875.3006551
1260,001260,1710159875.3167777
1261,001261,1710159875.3365471
1262,001262,1710159875.3523147
1263,001263,1710159875.368455
1264,001264,1710159875.384268
1265,001265,1710159875.400515
1266,001266,1710159875.4168148
1267,001267,1710159875.4363742
1268,001268,1710159875.4525604
1269,001269,1710159875.4680305
1270,001270,1710159875.4842627
1271,001271,1710159875.5002716
1272,001272,1710159875.5166366
1273,001273,1710159875.5367208
1274,001274,1710159875.5524094
1275,001275,1710159875.5698526
1276,001276,1710159875.5844536
1277,001277,1710159875.6005056
1278,001278,1710159875.6164224
1279,001279,1710159875.6367488
1280,001280,1710159875.6527107
1281,001281,1710159875.6680777
1282,001282,1710159875.684224
1283,001283,1710159875.7003574
1284,001284,1710159875.7162378
1285,001285,1710159875.7366953
1286,001286,1710159875.7526035
1287,001287,1710159875.7741115
1288,001288,1710159875.7873032
1289,001289,1710159875.8042612
1290,001290,1710159875.81666
1291,001291,1710159875.8364475
1292,001292,1710159875.8526745
1293,001293,1710159875.8686442
1294,001294,1710159875.8845294
1295,001295,1710159875.9003701
1296,001296,1710159875.9164412
1297,001297,1710159875.9367535
1298,001298,1710159875.95247
1299,001299,1710159875.9684064
1300,001300,1710159875.984364
1301,001301,1710159876.000459
1302,001302,1710159876.0166261
1303,001303,1710159876.0361934
1304,001304,1710159876.0525346
1305,001305,1710159876.068404
1306,001306,1710159876.0844076
1307,001307,1710159876.1003501
1308,001308,1710159876.1164944
1309,001309,1710159876.1364222
1310,001310,1710159876.152315
1311,001311,1710159876.1684368
1312,001312,1710159876.1849108
1313,001313,1710159876.20126
1314,001314,1710159876.2168584
1315,001315,1710159876.236526
1316,001316,1710159876.252441
1317,001317,1710159876.268996
1318,001318,1710159876.2843745
1319,001319,1710159876.3010974
1320,001320,1710159876.3169274
1321,001321,1710159876.3366692
1322,001322,1710159876.3528159
1323,001323,1710159876.3687642
1324,001324,1710159876.3851583
1325,001325,1710159876.4003851
1326,001326,1710159876.4165998
1327,001327,1710159876.4368324
1328,001328,1710159876.4526372
1329,001329,1710159876.4688556
1330,001330,1710159876.4842978
1331,001331,1710159876.5007596
1332,001332,1710159876.5164495
1333,001333,1710159876.53656
1334,001334,1710159876.5525322
1335,001335,1710159876.5689142
1336,001336,1710159876.5872269
1337,001337,1710159876.6008973
1338,001338,1710159876.6184444
1339,001339,1710159876.6378603
1340,001340,1710159876.6529796
1341,001341,1710159876.668451
1342,001342,1710159876.6845891
1343,001343,1710159876.7005365
1344,001344,1710159876.7164607
1345,001345,1710159876.7373517
1346,001346,1710159876.752688
1347,001347,1710159876.7687643
1348,001348,1710159876.7854145
1349,001349,1710159876.8007054
1350,001350,1710159876.817015
1351,001351,1710159876.8374689
1352,001352,1710159876.8524187
1353,001353,1710159876.86864
1354,001354,1710159876.8842611
1355,001355,1710159876.9002657
1356,001356,1710159876.9165013
1357,001357,1710159876.9366367
1358,001358,1710159876.9524112
1359,001359,1710159876.9705086
1360,001360,1710159876.984827
1361,001361,1710159877.0004995
1362,001362,1710159877.0171504
1363,001363,1710159877.0370095
1364,001364,1710159877.0540135
1365,001365,1710159877.0686731
1366,001366,1710159877.0845282
1367,001367,1710159877.1003096
1368,001368,1710159877.11655
1369,001369,1710159877.136633
1370,001370,1710159877.152893
1371,001371,1710159877.1682968
1372,001372,1710159877.184293
1373,001373,1710159877.2013319
1374,001374,1710159877.2170827
1375,001375,1710159877.2375352
1376,001376,1710159877.2524834
1377,001377,1710159877.268463
1378,001378,1710159877.2843633
1379,001379,1710159877.3008397
1380,001380,1710159877.316504
1381,001381,1710159877.336783
1382,001382,1710159877.3525193
1383,001383,1710159877.3687725
1384,001384,1710159877.3846881
1385,001385,1710159877.4004986
1386,001386,1710159877.416563
1387,001387,1710159877.4369156
1388,001388,1710159877.453082
1389,001389,1710159877.4686503
1390,001390,1710159877.4844952
1391,001391,1710159877.5005107
1392,001392,1710159877.5164363
1393,001393,1710159877.5370755
1394,001394,1710159877.552861
1395,001395,1710159877.568174
1396,001396,1710159877.5843637
1397,001397,1710159877.6006167
1398,001398,1710159877.6166275
1399,001399,1710159877.6365337
1400,001400,1710159877.6525848
1401,001401,1710159877.6684496
1402,001402,1710159877.684129
1403,001403,1710159877.7003949
1404,001404,1710159877.716222
1405,001405,1710159877.7364063
1406,001406,1710159877.7524657
1407,001407,1710159877.768346
1408,001408,1710159877.7842155
1409,001409,1710159877.8002074
1410,001410,1710159877.8161633
1411,001411,1710159877.8368669
1412,001412,1710159877.852123
1413,001413,1710159877.8680038
1414,001414,1710159877.8841517
1415,001415,1710159877.9006317
1416,001416,1710159877.916369
1417,001417,1710159877.9362478
1418,001418,1710159877.9521935
1419,001419,1710159877.9681108
1420,001420,1710159877.9842405
1421,001421,1710159878.0002894
1422,001422,1710159878.016193
1423,001423,1710159878.0367522
1424,001424,1710159878.0527878
1425,001425,1710159878.0687287
1426,001426,1710159878.0850315
1427,001427,1710159878.100207
1428,001428,1710159878.1166224
1429,001429,1710159878.1363895
1430,001430,1710159878.1522593
1431,001431,1710159878.1687076
1432,001432,1710159878.1839964
1433,001433,1710159878.2045686
1434,001434,1710159878.2164652
1435,001435,1710159878.2356725
1436,001436,1710159878.251755
1437,001437,1710159878.2675629
1438,001438,1710159878.2832656
1439,001439,1710159878.2993662
1440,001440,1710159878.31547
1441,001441,1710159878.3410258
1442,001442,1710159878.3517902
1443,001443,1710159878.3677788
1444,001444,1710159878.3838441
1445,001445,1710159878.399473
1446,001446,1710159878.415458
1447,001447,1710159878.4354882
1448,001448,1710159878.4518316
1449,001449,1710159878.4676454
1450,001450,1710159878.4834623
1451,001451,1710159878.4992795
1452,001452,1710159878.5154195
1453,001453,1710159878.5411012
1454,001454,1710159878.5518992
1455,001455,1710159878.5678768
1456,001456,1710159878.5834672
1457,001457,1710159878.5995507
1458,001458,1710159878.6157033
1459,001459,1710159878.6361294
1460,001460,1710159878.6516058
1461,001461,1710159878.6690192
1462,001462,1710159878.6835482
1463,001463,1710159878.6993732
1464,001464,1710159878.7154832
1465,001465,1710159878.7410214
1466,001466,1710159878.751859
1467,001467,1710159878.76779
1468,001468,1710159878.783557
1469,001469,1710159878.80041
1470,001470,1710159878.815504
1471,001471,1710159878.835522
1472,001472,1710159878.8519893
1473,001473,1710159878.8679051
1474,001474,1710159878.8838453
1475,001475,1710159878.8995886
1476,001476,1710159878.9156349
1477,001477,1710159878.935338
1478,001478,1710159878.951634
1479,001479,1710159878.9675477
1480,001480,1710159878.9835079
1481,001481,1710159879.0002668
1482,001482,1710159879.015542
1483,001483,1710159879.0353205
1484,001484,1710159879.0517333
1485,001485,1710159879.0678544
1486,001486,1710159879.0835295
1487,001487,1710159879.099753
1488,001488,1710159879.1154404
1489,001489,1710159879.1354272
1490,001490,1710159879.151663
1491,001491,1710159879.1676075
1492,001492,1710159879.1837811
1493,001493,1710159879.1996524
1494,001494,1710159879.2155306
1495,001495,1710159879.2353148
1496,001496,1710159879.2519636
1497,001497,1710159879.2679176
1498,001498,1710159879.2835026
1499,001499,1710159879.2993562
1500,001500,1710159879.3158472
1501,001501,1710159879.3422365
1502,001502,1710159879.3542283
1503,001503,1710159879.368022
1504,001504,1710159879.3841267
1505,001505,1710159879.3997307
1506,001506,1710159879.4154184
1507,001507,1710159879.4422247
1508,001508,1710159879.4590654
1509,001509,1710159879.4695742
1510,001510,1710159879.483965
1511,001511,1710159879.4999135
1512,001512,1710159879.5157359
1513,001513,1710159879.5353775
1514,001514,1710159879.551906
1515,001515,1710159879.5677938
1516,001516,1710159879.5835123
1517,001517,1710159879.5994267
1518,001518,1710159879.6155145
1519,001519,1710159879.6372383
1520,001520,1710159879.6521444
1521,001521,1710159879.6677158
1522,001522,1710159879.6836388
1523,001523,1710159879.6998527
1524,001524,1710159879.7156236
1525,001525,1710159879.7353475
1526,001526,1710159879.7526915
1527,001527,1710159879.767973
1528,001528,1710159879.7837343
1529,001529,1710159879.7994354
1530,001530,1710159879.8154943
1531,001531,1710159879.8357325
1532,001532,1710159879.8518834
1533,001533,1710159879.8679528
1534,001534,1710159879.8836925
1535,001535,1710159879.9017742
1536,001536,1710159879.91644
1537,001537,1710159879.9397933
1538,001538,1710159879.9523103
1539,001539,1710159879.9692364
1540,001540,1710159879.984384
1541,001541,1710159880.000539
1542,001542,1710159880.0163767
1543,001543,1710159880.0374305
1544,001544,1710159880.0534098
1545,001545,1710159880.0686843
1546,001546,1710159880.0845106
1547,001547,1710159880.1013055
1548,001548,1710159880.1167283
1549,001549,1710159880.1364787
1550,001550,1710159880.1525402
1551,001551,1710159880.1693923
1552,001552,1710159880.1843913
1553,001553,1710159880.2004719
1554,001554,1710159880.2180903
1555,001555,1710159880.23708
1556,001556,1710159880.252494
1557,001557,1710159880.269174
1558,001558,1710159880.28476
1559,001559,1710159880.3008988
1560,001560,1710159880.3161914
1561,001561,1710159880.3366268
1562,001562,1710159880.3532007
1563,001563,1710159880.3686135
1564,001564,1710159880.3844287
1565,001565,1710159880.400755
1566,001566,1710159880.4162505
1567,001567,1710159880.4366117
1568,001568,1710159880.4525948
1569,001569,1710159880.4692364
1570,001570,1710159880.4846306
1571,001571,1710159880.5005662
1572,001572,1710159880.5160062
1573,001573,1710159880.5364728
1574,001574,1710159880.553287
1575,001575,1710159880.5684247
1576,001576,1710159880.5846448
1577,001577,1710159880.6007674
1578,001578,1710159880.6166518
1579,001579,1710159880.6367495
1580,001580,1710159880.6532462
1581,001581,1710159880.6685896
1582,001582,1710159880.6848555
1583,001583,1710159880.7002268
1584,001584,1710159880.7161572
1585,001585,1710159880.7365901
1586,001586,1710159880.7525234
1587,001587,1710159880.7683284
1588,001588,1710159880.7844255
1589,001589,1710159880.8004527
1590,001590,1710159880.8163826
1591,001591,1710159880.8364859
1592,001592,1710159880.852368
1593,001593,1710159880.868367
1594,001594,1710159880.8842642
1595,001595,1710159880.9001892
1596,001596,1710159880.916724
1597,001597,1710159880.936678
1598,001598,1710159880.952309
1599,001599,1710159880.9692857
1600,001600,1710159880.9848402
1601,001601,1710159881.0003722
1602,001602,1710159881.0163229
1603,001603,1710159881.0370793
1604,001604,1710159881.0525455
1605,001605,1710159881.0708854
1606,001606,1710159881.0849195
1607,001607,1710159881.1009877
1608,001608,1710159881.117291
1609,001609,1710159881.1362255
1610,001610,1710159881.152446
1611,001611,1710159881.1688619
1612,001612,1710159881.18481
1613,001613,1710159881.2002118
1614,001614,1710159881.2164907
1615,001615,1710159881.236269
1616,001616,1710159881.2522962
1617,001617,1710159881.2690907
1618,001618,1710159881.2842758
1619,001619,1710159881.301094
1620,001620,1710159881.3161771
1621,001621,1710159881.3367553
1622,001622,1710159881.352785
1623,001623,1710159881.3693535
1624,001624,1710159881.384692
1625,001625,1710159881.4006634
1626,001626,1710159881.4163728
1627,001627,1710159881.4364617
1628,001628,1710159881.4522402
1629,001629,1710159881.4687562
1630,001630,1710159881.484926
1631,001631,1710159881.5008402
1632,001632,1710159881.5167232
1633,001633,1710159881.5360072
1634,001634,1710159881.5530167
1635,001635,1710159881.5684984
1636,001636,1710159881.5843248
1637,001637,1710159881.6001308
1638,001638,1710159881.6162317
1639,001639,1710159881.6363657
1640,001640,1710159881.6530304
1641,001641,1710159881.6694224
1642,001642,1710159881.6846519
1643,001643,1710159881.7006483
1644,001644,1710159881.7164736
1645,001645,1710159881.7363746
1646,001646,1710159881.7523649
1647,001647,1710159881.7686093
1648,001648,1710159881.7850509
1649,001649,1710159881.8003242
1650,001650,1710159881.8167157
1651,001651,1710159881.8368497
1652,001652,1710159881.8523273
1653,001653,1710159881.8688054
1654,001654,1710159881.8847928
1655,001655,1710159881.9005077
1656,001656,1710159881.9165866
1657,001657,1710159881.9378111
1658,001658,1710159881.9529521
1659,001659,1710159881.969016
1660,001660,1710159881.985521
1661,001661,1710159882.0003364
1662,001662,1710159882.0168002
1663,001663,1710159882.0361974
1664,001664,1710159882.0523834
1665,001665,1710159882.068755
1666,001666,1710159882.0848062
1667,001667,1710159882.1013408
1668,001668,1710159882.1165829
1669,001669,1710159882.1362982
1670,001670,1710159882.1523578
1671,001671,1710159882.1686091
1672,001672,1710159882.1844308
1673,001673,1710159882.2010381
1674,001674,1710159882.2162015
1675,001675,1710159882.236514
1676,001676,1710159882.2524133
1677,001677,1710159882.2685454
1678,001678,1710159882.284477
1679,001679,1710159882.3008473
1680,001680,1710159882.316522
1681,001681,1710159882.3365328
1682,001682,1710159882.352614
1683,001683,1710159882.3689919
1684,001684,1710159882.3845618
1685,001685,1710159882.4006817
1686,001686,1710159882.4166765
1687,001687,1710159882.4366794
1688,001688,1710159882.4521325
1689,001689,1710159882.468706
1690,001690,1710159882.484235
1691,001691,1710159882.5004237
1692,001692,1710159882.5165873
1693,001693,1710159882.5364852
1694,001694,1710159882.552298
1695,001695,1710159882.5687325
1696,001696,1710159882.584425
1697,001697,1710159882.6006508
1698,001698,1710159882.61638
1699,001699,1710159882.6362867
1700,001700,1710159882.6523998
1701,001701,1710159882.6697776
1702,001702,1710159882.687551
1703,001703,1710159882.7010899
1704,001704,1710159882.7163985
1705,001705,1710159882.7361822
1706,001706,1710159882.7525399
1707,001707,1710159882.7692726
1708,001708,1710159882.7843375
1709,001709,1710159882.8008454
1710,001710,1710159882.8164735
1711,001711,1710159882.8363678
1712,001712,1710159882.8521512
1713,001713,1710159882.8684754
1714,001714,1710159882.8843236
1715,001715,1710159882.9002812
1716,001716,1710159882.9162889
1717,001717,1710159882.936381
1718,001718,1710159882.952411
1719,001719,1710159882.9688377
1720,001720,1710159882.9845202
1721,001721,1710159883.000705
1722,001722,1710159883.0167847
1723,001723,1710159883.0363493
1724,001724,1710159883.0523787
1725,001725,1710159883.0686283
1726,001726,1710159883.0842872
1727,001727,1710159883.1007175
1728,001728,1710159883.1162975
1729,001729,1710159883.1362894
1730,001730,1710159883.1524212
1731,001731,1710159883.1685274
1732,001732,1710159883.1849606
1733,001733,1710159883.2005382
1734,001734,1710159883.216233
1735,001735,1710159883.2363236
1736,001736,1710159883.252481
1737,001737,1710159883.2683082
1738,001738,1710159883.2844203
1739,001739,1710159883.3007312
1740,001740,1710159883.3165617
1741,001741,1710159883.3364651
1742,001742,1710159883.352298
1743,001743,1710159883.368507
1744,001744,1710159883.3850012
1745,001745,1710159883.4003205
1746,001746,1710159883.4167993
1747,001747,1710159883.436305
1748,001748,1710159883.4522817
1749,001749,1710159883.46861
1750,001750,1710159883.484226
1751,001751,1710159883.5003679
1752,001752,1710159883.5164297
1753,001753,1710159883.5362453
1754,001754,1710159883.5522501
1755,001755,1710159883.5685213
1756,001756,1710159883.5845337
1757,001757,1710159883.6003225
1758,001758,1710159883.6162355
1759,001759,1710159883.6360593
1760,001760,1710159883.652282
1761,001761,1710159883.6682868
1762,001762,1710159883.6845171
1763,001763,1710159883.7003682
1764,001764,1710159883.7169952
1765,001765,1710159883.73629
1766,001766,1710159883.7524283
1767,001767,1710159883.7685795
1768,001768,1710159883.784755
1769,001769,1710159883.8006945
1770,001770,1710159883.8166816
1771,001771,1710159883.8364625
1772,001772,1710159883.852236
1773,001773,1710159883.8682802
1774,001774,1710159883.8845065
1775,001775,1710159883.90034
1776,001776,1710159883.9163234
1777,001777,1710159883.9356966
1778,001778,1710159883.951502
1779,001779,1710159883.96737
1780,001780,1710159883.9838278
1781,001781,1710159884.0000143
1782,001782,1710159884.0155134
1783,001783,1710159884.0357616
1784,001784,1710159884.0514033
1785,001785,1710159884.067633
1786,001786,1710159884.0838962
1787,001787,1710159884.0994992
1788,001788,1710159884.1154788
1789,001789,1710159884.1356063
1790,001790,1710159884.1553278
1791,001791,1710159884.1674988
1792,001792,1710159884.1841388
1793,001793,1710159884.199552
1794,001794,1710159884.2154393
1795,001795,1710159884.2409961
1796,001796,1710159884.2517354
1797,001797,1710159884.2693706
1798,001798,1710159884.2841623
1799,001799,1710159884.2995353
1800,001800,1710159884.3155942
1801,001801,1710159884.3356342
1802,001802,1710159884.3515189
1803,001803,1710159884.3674145
1804,001804,1710159884.384043
1805,001805,1710159884.3997178
1806,001806,1710159884.4154646
1807,001807,1710159884.4410014
1808,001808,1710159884.4516041
1809,001809,1710159884.4676764
1810,001810,1710159884.4840195
1811,001811,1710159884.4995446
1812,001812,1710159884.517827
1813,001813,1710159884.535777
1814,001814,1710159884.5515687
1815,001815,1710159884.5674345
1816,001816,1710159884.5840771
1817,001817,1710159884.599679
1818,001818,1710159884.615566
1819,001819,1710159884.6359932
1820,001820,1710159884.6515753
1821,001821,1710159884.667604
1822,001822,1710159884.6845708
1823,001823,1710159884.700521
1824,001824,1710159884.7158425
1825,001825,1710159884.7355134
1826,001826,1710159884.7518704
1827,001827,1710159884.767754
1828,001828,1710159884.7843301
1829,001829,1710159884.7997346
1830,001830,1710159884.8154724
1831,001831,1710159884.8394227
1832,001832,1710159884.8515828
1833,001833,1710159884.8673975
1834,001834,1710159884.8841286
1835,001835,1710159884.8999734
1836,001836,1710159884.9155803
1837,001837,1710159884.9359124
1838,001838,1710159884.9520938
1839,001839,1710159884.9678056
1840,001840,1710159884.9847224
1841,001841,1710159885.0002809
1842,001842,1710159885.016824
1843,001843,1710159885.0368605
1844,001844,1710159885.05241
1845,001845,1710159885.067432
1846,001846,1710159885.0841231
1847,001847,1710159885.0999196
1848,001848,1710159885.1155949
1849,001849,1710159885.135331
1850,001850,1710159885.152787
1851,001851,1710159885.1677396
1852,001852,1710159885.1841102
1853,001853,1710159885.1996436
1854,001854,1710159885.2155075
1855,001855,1710159885.2376797
1856,001856,1710159885.2516904
1857,001857,1710159885.2675335
1858,001858,1710159885.284043
1859,001859,1710159885.2997403
1860,001860,1710159885.3155484
1861,001861,1710159885.3353994
1862,001862,1710159885.3517835
1863,001863,1710159885.3675075
1864,001864,1710159885.3839011
1865,001865,1710159885.3996198
1866,001866,1710159885.4155295
1867,001867,1710159885.4376376
1868,001868,1710159885.4516273
1869,001869,1710159885.4677358
1870,001870,1710159885.4839437
1871,001871,1710159885.4997585
1872,001872,1710159885.5155714
1873,001873,1710159885.5352712
1874,001874,1710159885.5536246
1875,001875,1710159885.567515
1876,001876,1710159885.5837457
1877,001877,1710159885.599651
1878,001878,1710159885.6155546
1879,001879,1710159885.6407826
1880,001880,1710159885.6515718
1881,001881,1710159885.667795
1882,001882,1710159885.6840172
1883,001883,1710159885.6996148
1884,001884,1710159885.7164989
1885,001885,1710159885.7357767
1886,001886,1710159885.7517037
1887,001887,1710159885.7673962
1888,001888,1710159885.7838502
1889,001889,1710159885.7995925
1890,001890,1710159885.8160343
1891,001891,1710159885.8356621
1892,001892,1710159885.851571
1893,001893,1710159885.867602
1894,001894,1710159885.8838468
1895,001895,1710159885.8997617
1896,001896,1710159885.9157925
1897,001897,1710159885.9375558
1898,001898,1710159885.9514194
1899,001899,1710159885.967748
1900,001900,1710159885.983565
1901,001901,1710159885.9997416
1902,001902,1710159886.0156908
1903,001903,1710159886.0355294
1904,001904,1710159886.0567782
1905,001905,1710159886.0675101
1906,001906,1710159886.0848167
1907,001907,1710159886.0995324
1908,001908,1710159886.115596
1909,001909,1710159886.1410842
1910,001910,1710159886.1512136
1911,001911,1710159886.1693642
1912,001912,1710159886.1861541
1913,001913,1710159886.2010305
1914,001914,1710159886.217014
1915,001915,1710159886.2365122
1916,001916,1710159886.2524557
1917,001917,1710159886.2693777
1918,001918,1710159886.2848344
1919,001919,1710159886.3022912
1920,001920,1710159886.3165817
1921,001921,1710159886.33691
1922,001922,1710159886.3528504
1923,001923,1710159886.3684552
1924,001924,1710159886.3843572
1925,001925,1710159886.400612
1926,001926,1710159886.4163435
1927,001927,1710159886.436294
1928,001928,1710159886.4523365
1929,001929,1710159886.468199
1930,001930,1710159886.4845464
1931,001931,1710159886.5003507
1932,001932,1710159886.5160756
1933,001933,1710159886.5417337
1934,001934,1710159886.5526206
1935,001935,1710159886.5690057
1936,001936,1710159886.5848768
1937,001937,1710159886.6006274
1938,001938,1710159886.6163366
1939,001939,1710159886.6365106
1940,001940,1710159886.6522408
1941,001941,1710159886.6687145
1942,001942,1710159886.684639
1943,001943,1710159886.700318
1944,001944,1710159886.716842
1945,001945,1710159886.7396116
1946,001946,1710159886.752289
1947,001947,1710159886.768185
1948,001948,1710159886.7840784
1949,001949,1710159886.8020854
1950,001950,1710159886.816452
1951,001951,1710159886.836688
1952,001952,1710159886.8526924
1953,001953,1710159886.868247
1954,001954,1710159886.884306
1955,001955,1710159886.9005697
1956,001956,1710159886.9165063
1957,001957,1710159886.9365833
1958,001958,1710159886.9523826
1959,001959,1710159886.9691315
1960,001960,1710159886.98478
1961,001961,1710159887.0007467
